0,0.040136464
1,0.03366284
2,0.037547015
3,0.037547015
4,0.040136464
5,0.03625229
6,0.03366284
7,0.037547015
8,0.03884174
9,0.03884174
10,0.03625229
11,0.034957565
12,0.037547015
13,0.037547015
14,0.03884174
15,0.03625229
16,0.037547015
17,0.03625229
18,0.037547015
19,0.040136464
20,0.034957565
21,0.03625229
22,0.034957565
23,0.037547015
24,0.040136464
25,0.03366284
26,0.03884174
27,0.03625229
28,0.03884174
29,0.03884174
30,0.032368116
31,0.03625229
32,0.034957565
33,0.03625229
34,0.020715594
35,0.022010319
36,0.03884174
37,0.032368116
38,0.034957565
39,0.031073393
40,0.034957565
41,0.03366284
42,0.03625229
43,0.03366284
44,0.032368116
45,0.03366284
46,0.03625229
47,0.034957565
48,0.03366284
49,0.031073393
50,0.034957565
51,0.034957565
52,0.03625229
53,0.032368116
54,0.03366284
55,0.034957565
56,0.034957565
57,0.03625229
58,0.032368116
59,0.03366284
60,0.03366284
61,0.03366284
62,0.029778669
63,0.031073393
64,0.03366284
65,0.031073393
66,0.032368116
67,0.031073393
68,0.032368116
69,0.034957565
70,0.03366284
71,0.032368116
72,0.031073393
73,0.031073393
74,0.03366284
75,0.032368116
76,0.031073393
77,0.029778669
78,0.031073393
79,0.034957565
80,0.03366284
81,0.032368116
82,0.029778669
83,0.03366284
84,0.034957565
85,0.032368116
86,0.032368116
87,0.031073393
88,0.034957565
89,0.032368116
90,0.029778669
91,0.03366284
92,0.032368116
93,0.03366284
94,0.029778669
95,0.031073393
96,0.029778669
97,0.032368116
98,0.03366284
99,0.029778669
100,0.029778669
101,0.029778669
102,0.03366284
103,0.032368116
104,0.031073393
105,0.031073393
106,0.031073393
107,0.032368116
108,0.032368116
109,0.031073393
110,0.029778669
111,0.031073393
112,0.032368116
113,0.031073393
114,0.029778669
115,0.029778669
116,0.031073393
117,0.03366284
118,0.032368116
119,0.029778669
120,0.029778669
121,0.029778669
122,0.03366284
123,0.031073393
124,0.031073393
125,0.028483944
126,0.031073393
127,0.029778669
128,0.02718922
129,0.031073393
130,0.01683142
131,0.018126145
132,0.03366284
133,0.024599768
134,0.031073393
135,0.031073393
136,0.029778669
137,0.028483944
138,0.02718922
139,0.031073393
140,0.031073393
141,0.029778669
142,0.029778669
143,0.02718922
144,0.031073393
145,0.029778669
146,0.031073393
147,0.02718922
148,0.028483944
149,0.028483944
150,0.031073393
151,0.029778669
152,0.028483944
153,0.02718922
154,0.029778669
155,0.032368116
156,0.028483944
157,0.028483944
158,0.02718922
159,0.02718922
160,0.025894493
161,0.023305044
162,0.029778669
163,0.024599768
164,0.029778669
165,0.024599768
166,0.024599768
167,0.029778669
168,0.023305044
169,0.031073393
170,0.022010319
171,0.025894493
172,0.02718922
173,0.024599768
174,0.032368116
175,0.020715594
176,0.028483944
177,0.025894493
178,0.025894493
179,0.032368116
180,0.018126145
181,0.029778669
182,0.024599768
183,0.02718922
184,0.029778669
185,0.01942087
186,0.031073393
187,0.024599768
188,0.028483944
189,0.029778669
190,0.024599768
191,0.02718922
192,0.025894493
193,0.022010319
194,0.023305044
195,0.023305044
196,0.025894493
197,0.024599768
198,0.023305044
199,0.023305044
200,0.023305044
201,0.025894493
202,0.025894493
203,0.024599768
204,0.023305044
205,0.024599768
206,0.025894493
207,0.025894493
208,0.022010319
209,0.023305044
210,0.024599768
211,0.02718922
212,0.025894493
213,0.023305044
214,0.023305044
215,0.025894493
216,0.025894493
217,0.025894493
218,0.022010319
219,0.023305044
220,0.024599768
221,0.025894493
222,0.024599768
223,0.020715594
224,0.029778669
225,0.023305044
226,0.0077683483
227,0.014241972
228,0.023305044
229,0.029778669
230,0.022010319
231,0.024599768
232,0.025894493
233,0.01942087
234,0.032368116
235,0.018126145
236,0.02718922
237,0.022010319
238,0.020715594
239,0.031073393
240,0.01683142
241,0.02718922
242,0.022010319
243,0.023305044
244,0.028483944
245,0.018126145
246,0.029778669
247,0.01942087
248,0.025894493
249,0.024599768
250,0.020715594
251,0.029778669
252,0.01683142
253,0.028483944
254,0.01942087
255,0.023305044
256,0.01942087
257,0.024599768
258,0.023305044
259,0.020715594
260,0.022010319
261,0.022010319
262,0.025894493
263,0.023305044
264,0.020715594
265,0.020715594
266,0.022010319
267,0.024599768
268,0.022010319
269,0.01942087
270,0.023305044
271,0.022010319
272,0.024599768
273,0.023305044
274,0.022010319
275,0.022010319
276,0.020715594
277,0.025894493
278,0.022010319
279,0.023305044
280,0.018126145
281,0.023305044
282,0.024599768
283,0.023305044
284,0.01942087
285,0.020715594
286,0.01942087
287,0.01942087
288,0.014241972
289,0.023305044
290,0.018126145
291,0.022010319
292,0.01683142
293,0.018126145
294,0.023305044
295,0.018126145
296,0.024599768
297,0.015536697
298,0.020715594
299,0.020715594
300,0.01942087
301,0.023305044
302,0.014241972
303,0.020715594
304,0.018126145
305,0.022010319
306,0.020715594
307,0.01683142
308,0.020715594
309,0.01942087
310,0.022010319
311,0.020715594
312,0.015536697
313,0.020715594
314,0.01942087
315,0.020715594
316,0.01942087
317,0.015536697
318,0.022010319
319,0.01942087
320,0.01683142
321,0.01942087
322,0.0051788986
323,0.012947246
324,0.020715594
325,0.014241972
326,0.020715594
327,0.015536697
328,0.022010319
329,0.018126145
330,0.018126145
331,0.018126145
332,0.01942087
333,0.020715594
334,0.01942087
335,0.01683142
336,0.018126145
337,0.01942087
338,0.022010319
339,0.01942087
340,0.01683142
341,0.018126145
342,0.01942087
343,0.020715594
344,0.018126145
345,0.018126145
346,0.020715594
347,0.018126145
348,0.020715594
349,0.018126145
350,0.01683142
351,0.020715594
352,0.01683142
353,0.018126145
354,0.01683142
355,0.018126145
356,0.020715594
357,0.01683142
358,0.018126145
359,0.015536697
360,0.01942087
361,0.01942087
362,0.01942087
363,0.01683142
364,0.01683142
365,0.01942087
366,0.01942087
367,0.01683142
368,0.01683142
369,0.018126145
370,0.01942087
371,0.01942087
372,0.01683142
373,0.01683142
374,0.01683142
375,0.018126145
376,0.01942087
377,0.01683142
378,0.01683142
379,0.01683142
380,0.018126145
381,0.020715594
382,0.015536697
383,0.015536697
384,0.018126145
385,0.012947246
386,0.01683142
387,0.012947246
388,0.01683142
389,0.018126145
390,0.012947246
391,0.01683142
392,0.014241972
393,0.015536697
394,0.01942087
395,0.012947246
396,0.015536697
397,0.012947246
398,0.015536697
399,0.01942087
400,0.011652522
401,0.01683142
402,0.012947246
403,0.01683142
404,0.020715594
405,0.014241972
406,0.01683142
407,0.014241972
408,0.01683142
409,0.018126145
410,0.014241972
411,0.015536697
412,0.014241972
413,0.014241972
414,0.012947246
415,0.012947246
416,0.012947246
417,0.015536697
418,-0.0051788986
419,0.0038841742
420,0.014241972
421,0.011652522
422,0.018126145
423,0.011652522
424,0.012947246
425,0.014241972
426,0.014241972
427,0.015536697
428,0.012947246
429,0.012947246
430,0.012947246
431,0.014241972
432,0.015536697
433,0.011652522
434,0.012947246
435,0.011652522
436,0.014241972
437,0.01683142
438,0.012947246
439,0.011652522
440,0.012947246
441,0.015536697
442,0.01683142
443,0.011652522
444,0.012947246
445,0.012947246
446,0.012947246
