0,-0.0012054811
1,-0.0013122959
2,-0.001495407
3,-0.0013428144
4,-0.0014191107
5,-0.0012512589
6,-0.0013122959
7,-0.0011139256
8,-0.0013428144
9,-0.0011597034
10,-0.0011444441
11,-0.0013733329
12,-0.0012970367
13,-0.0014801477
14,-0.0012817774
15,-0.0015869625
16,-0.0013733329
17,-0.0015106662
18,-0.0012054811
19,-0.0012512589
20,-0.0014038514
21,-0.0013580737
22,-0.0012665181
23,-0.0012359996
24,-0.0015259255
25,-0.0014648885
26,-0.0015259255
27,-0.0013428144
28,-0.0014648885
29,-0.001617481
30,-0.001678518
31,-0.0014191107
32,-0.0016327403
33,-0.0014191107
34,-0.0016022217
35,-0.0014801477
36,-0.0015869625
37,-0.001617481
38,-0.0016632588
39,-0.0013733329
40,-0.0013428144
41,-0.0014801477
42,-0.0013275552
43,-0.0015411847
44,-0.0012817774
45,-0.0012817774
46,-0.0013428144
47,-0.0012665181
48,-0.0012665181
49,-0.0012359996
50,-0.0013275552
51,-0.0011597034
52,-0.0011139256
53,-0.0011139256
54,-0.0012970367
55,-0.0010834071
56,-0.0011749626
57,-0.0010071108
58,-0.0011597034
59,-0.0012054811
60,-0.0012359996
61,-0.0013428144
62,-0.0013275552
63,-0.0013580737
64,-0.001495407
65,-0.0013580737
66,-0.0012817774
67,-0.0012207404
68,-0.0013580737
69,-0.0015106662
70,-0.0014496292
71,-0.0013122959
72,-0.001495407
73,-0.0013733329
74,-0.0015106662
75,-0.0014648885
76,-0.00143437
77,-0.001617481
78,-0.001678518
79,-0.001678518
80,-0.0014801477
81,-0.0015869625
82,-0.001556444
83,-0.0016479995
84,-0.0016632588
85,-0.001556444
86,-0.0016632588
87,-0.0017242958
88,-0.0015411847
89,-0.0016479995
90,-0.0015411847
91,-0.0015717032
92,-0.0016327403
93,-0.0015411847
94,-0.001495407
95,-0.0016022217
96,-0.0016632588
97,-0.0015869625
98,-0.0014801477
99,-0.0013733329
100,-0.0014038514
101,-0.00143437
102,-0.0014191107
103,-0.0015106662
104,-0.0013428144
105,-0.0013275552
106,-0.00143437
107,-0.001556444
108,-0.0015869625
109,-0.0015106662
110,-0.001617481
111,-0.001678518
112,-0.0017548143
113,-0.0016937773
114,-0.0016479995
115,-0.0015259255
116,-0.0015411847
117,-0.001495407
118,-0.0013580737
119,-0.0012970367
120,-0.0013428144
121,-0.0013580737
122,-0.0012970367
123,-0.0012817774
124,-0.0012359996
125,-0.00143437
126,-0.0012359996
127,-0.0012970367
128,-4.5777764E-4
129,-6.408887E-4
130,-5.1881466E-4
131,-5.1881466E-4
132,-5.4933317E-4
133,-6.408887E-4
134,-6.2562944E-4
135,-7.17185E-4
136,-6.103702E-4
137,-6.5614795E-4
138,-6.8666646E-4
139,-8.5451826E-4
140,-6.5614795E-4
141,-8.087405E-4
142,-7.78222E-4
143,-8.697775E-4
144,-8.087405E-4
145,-7.477035E-4
146,-9.155553E-4
147,-9.765923E-4
148,-9.3081454E-4
149,-9.00296E-4
150,-0.0010376293
151,-9.918516E-4
152,-9.765923E-4
153,-9.918516E-4
154,-0.0010986663
155,-0.0010986663
156,-0.0011291848
157,-0.0010681478
158,-0.0012512589
159,-0.0012817774
160,-0.0012817774
161,-0.0011902219
162,-0.0011902219
163,-9.918516E-4
164,-0.0010223701
165,-0.0011291848
166,-0.0012970367
167,-0.0012970367
168,-0.0013122959
169,-0.0011597034
170,-0.0013275552
171,-0.0012207404
172,-0.0013275552
173,-0.0012207404
174,-0.0011749626
175,-0.0013885922
176,-0.0013885922
177,-0.0014648885
178,-0.0014801477
179,-0.0014496292
180,-0.001495407
181,-0.0015717032
182,-0.001617481
183,-0.0014801477
184,-0.0016479995
185,-0.0017700735
186,-0.0016632588
187,-0.0016632588
188,-0.0018463698
189,-0.0016632588
190,-0.001617481
191,-0.0016479995
192,-0.001739555
193,-0.0016022217
194,-0.0015869625
195,-0.0014801477
196,-0.0015259255
197,-0.001617481
198,-0.0014801477
199,-0.0014496292
200,-0.0015411847
201,-0.0015106662
202,-0.0014496292
203,-0.0013275552
204,-0.0013428144
205,-0.0014496292
206,-0.0011597034
207,-0.0013733329
208,-0.0014191107
