0,0.0
1,-0.0060121464
2,-0.006530961
3,-0.005920591
4,-0.006942961
5,-0.0061952574
6,-0.0068666646
7,-0.007003998
8,-0.006881924
9,-0.0061952574
10,-0.0058900723
11,-0.006042665
12,-0.0058442946
13,-0.0065462203
14,-0.0062105167
15,-0.0065462203
16,-0.006530961
17,-0.0061952574
18,-0.005996887
19,-0.006637776
20,-0.0060884426
21,-0.006530961
22,-0.00634785
23,-0.006591998
24,-0.0066835536
25,-0.006118961
26,-0.0063325907
27,-0.006530961
28,-0.0065462203
29,-0.007019257
30,-0.0065157018
31,-0.0064851833
32,-0.006179998
33,-0.007080294
34,-0.0063173315
35,-0.006286813
36,-0.0068514054
37,-0.0063783685
38,-0.0064394055
39,-0.0060121464
40,-0.006469924
41,-0.0064394055
42,-0.0062715537
43,-0.0065614795
44,-0.006820887
45,-0.0061342204
46,-0.006530961
47,-0.006576739
48,-0.006363109
49,-0.0064546647
50,-0.006775109
51,-0.0068666646
52,-0.0070345164
53,-0.0065004425
54,-0.0076296274
55,-0.00737022
56,-0.006530961
57,-0.0063783685
58,-0.00675985
59,-0.0061952574
60,-0.0064851833
61,-0.0055391095
62,-0.0060274056
63,-0.006302072
64,-0.0061952574
65,-0.0068666646
66,-0.0063936277
67,-0.0064851833
68,-0.007141331
69,-0.006530961
70,-0.006881924
71,-0.006836146
72,-0.006820887
73,-0.0069277016
74,-0.006836146
75,-0.006897183
76,-0.0067293313
77,-0.006820887
78,-0.006286813
79,-0.0068056276
80,-0.006836146
81,-0.0070497757
82,-0.006530961
83,-0.007065035
84,-0.0070497757
85,-0.007202368
86,-0.0071565905
87,-0.0066835536
88,-0.007080294
89,-0.006881924
90,-0.0072786645
91,-0.006698813
92,-0.0068666646
93,-0.0067293313
94,-0.0069734794
95,-0.006775109
96,-0.007080294
97,-0.006653035
98,-0.007553331
99,-0.0072328867
100,-0.006820887
101,-0.0071108127
102,-0.006881924
103,-0.007919554
104,-0.007553331
105,-0.006942961
106,-0.005996887
107,-0.006225776
108,-0.0057069613
109,-0.0063936277
110,-0.006363109
111,-0.006576739
112,-0.005813776
113,-0.0061342204
114,-0.006576739
115,-0.006363109
116,-0.006363109
117,-0.005996887
118,-0.006836146
119,-0.0064546647
120,-0.0067293313
121,-0.005996887
122,-0.0066225166
123,-0.0061342204
124,-0.0066225166
125,-0.0066072573
126,-0.0071108127
127,-0.007202368
128,-0.006881924
129,-0.006637776
130,-0.0063936277
131,-0.00634785
132,-0.0072634052
133,-0.0065462203
134,-0.006530961
135,-0.006103702
136,-0.006653035
137,-0.0065462203
138,-0.0064851833
139,-0.0064546647
140,-0.0066225166
141,-0.0073854793
142,-0.0065004425
143,-0.006469924
144,-0.006576739
145,-0.0069734794
146,-0.0065462203
147,-0.0060274056
148,-0.0060884426
149,-0.006469924
150,-0.0073244423
151,-0.007675405
152,-0.006714072
153,-0.0070955534
154,-0.0062715537
155,-0.0059511093
156,-0.005981628
157,-0.0060731834
158,-0.0061952574
159,-0.0058290353
160,-0.0064851833
161,-0.006408887
162,-0.0068056276
163,-0.0066682943
164,-0.006881924
165,-0.0063173315
166,-0.006363109
167,-0.00675985
168,-0.0064851833
169,-0.006469924
170,-0.006103702
171,-0.006057924
172,-0.0063936277
173,-0.0065614795
174,-0.0060121464
175,-0.0062105167
176,-0.0063173315
177,-0.006103702
178,-0.006591998
179,-0.0065614795
180,-0.006576739
181,-0.0062562944
182,-0.0065614795
183,-0.006302072
184,-0.0073244423
185,-0.006530961
186,-0.0068514054
187,-0.0066835536
188,-0.0062715537
189,-0.0064851833
190,-0.0064394055
191,-0.0067293313
192,-0.006469924
193,-0.0064851833
194,-0.006363109
195,-0.0070345164
196,-0.0066072573
197,-0.006698813
198,-0.007614368
199,-0.007736442
200,-0.0075075533
201,-0.007477035
202,-0.0063783685
203,-0.006775109
204,-0.0063783685
205,-0.006836146
206,-0.006820887
207,-0.0066225166
208,-0.0068056276
209,-0.006637776
210,-0.007309183
211,-0.00634785
212,-0.007141331
213,-0.0067293313
214,-0.006714072
215,-0.0063783685
216,-0.006469924
217,-0.006225776
218,-0.0064394055
219,-0.006530961
220,-0.0066835536
221,-0.0067293313
222,-0.006591998
223,-0.006881924
224,-0.0066072573
225,-0.006836146
226,-0.0067445906
227,-0.0066072573
228,-0.006881924
229,-0.007309183
230,-0.0064241462
231,-0.007080294
232,-0.0072176275
233,-0.007248146
234,-0.0069734794
235,-0.0068666646
236,-0.0071718497
237,-0.0070497757
238,-0.0069887387
239,-0.0063936277
